id_review,review_text,relative_date,review_date,retrieval_date,rating,username,n_review_user,url_place,name_place,sentimiento,texto_limpio
ChdDSUhNMG9nS0VJQ0FnSUNSZ0o2aWdnRRAB,Gran lugar para aprender.,Hace 2 años,2023-08-07 09:50:35.629278,2025-08-06 09:50:35.629278,5,Hari Abburi,22,"https://www.google.com/maps/place/Universidad+Peruana+Cayetano+Heredia/@-12.0237685,-77.0593551,17z/data=!4m14!1m7!3m6!1s0x91059e92c1e829d3:0xd040682b45cb97e5!2sUniversidad+Peruana+Cayetano+Heredia!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn!3m5!1s0x91059e92c1e829d3:0xd040682b45cb97e5!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3",Universidad Peruana Cayetano Heredia,Positivo,gran lugar aprender
ChdDSUhNMG9nS0VJQ0FnSUNSZ0o2bzV3RRAB,El mejor lugar para aprender.,Hace 2 años,2023-08-07 09:50:35.629616,2025-08-06 09:50:35.629616,3,Hrishikesh Biniwale,0,"https://www.google.com/maps/place/Universidad+Peruana+Cayetano+Heredia/@-12.0237685,-77.0593551,17z/data=!4m14!1m7!3m6!1s0x91059e92c1e829d3:0xd040682b45cb97e5!2sUniversidad+Peruana+Cayetano+Heredia!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn!3m5!1s0x91059e92c1e829d3:0xd040682b45cb97e5!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3",Universidad Peruana Cayetano Heredia,Neutral,mejor lugar aprender
ChZDSUhNMG9nS0VJQ0FnSUNSZ0o2eVd3EAE,Excelencia,Hace 2 años,2023-08-07 09:50:35.629943,2025-08-06 09:50:35.629943,5,Adarsh jayaprakash,32,"https://www.google.com/maps/place/Universidad+Peruana+Cayetano+Heredia/@-12.0237685,-77.0593551,17z/data=!4m14!1m7!3m6!1s0x91059e92c1e829d3:0xd040682b45cb97e5!2sUniversidad+Peruana+Cayetano+Heredia!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn!3m5!1s0x91059e92c1e829d3:0xd040682b45cb97e5!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3",Universidad Peruana Cayetano Heredia,Positivo,excelencia
ChdDSUhNMG9nS0VJQ0FnSUNSZ0o2U2xnRRAB,gran universidad,Hace 2 años,2023-08-07 09:50:35.630271,2025-08-06 09:50:35.630271,5,img 123,0,"https://www.google.com/maps/place/Universidad+Peruana+Cayetano+Heredia/@-12.0237685,-77.0593551,17z/data=!4m14!1m7!3m6!1s0x91059e92c1e829d3:0xd040682b45cb97e5!2sUniversidad+Peruana+Cayetano+Heredia!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn!3m5!1s0x91059e92c1e829d3:0xd040682b45cb97e5!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3",Universidad Peruana Cayetano Heredia,Positivo,gran universidad
ChZDSUhNMG9nS0VJQ0FnSUNSZ0o3Y0dBEAE,Muy buena universidad,Hace 2 años,2023-08-07 09:50:35.630603,2025-08-06 09:50:35.630603,5,Shaik Subhani,0,"https://www.google.com/maps/place/Universidad+Peruana+Cayetano+Heredia/@-12.0237685,-77.0593551,17z/data=!4m14!1m7!3m6!1s0x91059e92c1e829d3:0xd040682b45cb97e5!2sUniversidad+Peruana+Cayetano+Heredia!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn!3m5!1s0x91059e92c1e829d3:0xd040682b45cb97e5!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3",Universidad Peruana Cayetano Heredia,Positivo,buen universidad
ChZDSUhNMG9nS0VJQ0FnSUNSZ0o2OGZnEAE,Las mejores universidades en esta área.,Hace 2 años,2023-08-07 09:50:35.630927,2025-08-06 09:50:35.630927,5,AppProLabs,0,"https://www.google.com/maps/place/Universidad+Peruana+Cayetano+Heredia/@-12.0237685,-77.0593551,17z/data=!4m14!1m7!3m6!1s0x91059e92c1e829d3:0xd040682b45cb97e5!2sUniversidad+Peruana+Cayetano+Heredia!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn!3m5!1s0x91059e92c1e829d3:0xd040682b45cb97e5!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3",Universidad Peruana Cayetano Heredia,Positivo,mejor universidad área
ChZDSUhNMG9nS0VJQ0FnSUNSZ0o3c0RBEAE,Es una bonita universidad con un profesorado maravilloso.,Hace 2 años,2023-08-07 09:50:35.631248,2025-08-06 09:50:35.631248,5,nani alla,0,"https://www.google.com/maps/place/Universidad+Peruana+Cayetano+Heredia/@-12.0237685,-77.0593551,17z/data=!4m14!1m7!3m6!1s0x91059e92c1e829d3:0xd040682b45cb97e5!2sUniversidad+Peruana+Cayetano+Heredia!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn!3m5!1s0x91059e92c1e829d3:0xd040682b45cb97e5!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3",Universidad Peruana Cayetano Heredia,Positivo,bonito universidad profesorado maravilloso
ChdDSUhNMG9nS0VJQ0FnSUNSZ0o2YzB3RRAB,Lindo,Hace 2 años,2023-08-07 09:50:35.631578,2025-08-06 09:50:35.631578,5,Glowing Family Salon & sPA,30,"https://www.google.com/maps/place/Universidad+Peruana+Cayetano+Heredia/@-12.0237685,-77.0593551,17z/data=!4m14!1m7!3m6!1s0x91059e92c1e829d3:0xd040682b45cb97e5!2sUniversidad+Peruana+Cayetano+Heredia!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn!3m5!1s0x91059e92c1e829d3:0xd040682b45cb97e5!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3",Universidad Peruana Cayetano Heredia,Positivo,lindo
ChdDSUhNMG9nS0VJQ0FnSUNSZ0o2OHh3RRAB,Buen lugar para estudiar,Hace 2 años,2023-08-07 09:50:40.732176,2025-08-06 09:50:40.732176,5,Jayasankar Kumili,0,"https://www.google.com/maps/place/Universidad+Peruana+Cayetano+Heredia/@-12.0237685,-77.0593551,17z/data=!4m14!1m7!3m6!1s0x91059e92c1e829d3:0xd040682b45cb97e5!2sUniversidad+Peruana+Cayetano+Heredia!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn!3m5!1s0x91059e92c1e829d3:0xd040682b45cb97e5!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3",Universidad Peruana Cayetano Heredia,Positivo,buen lugar estudiar
ChZDSUhNMG9nS0VJQ0FnSUNSZ0o3a0xnEAE,Lindo,Hace 2 años,2023-08-07 09:50:40.732979,2025-08-06 09:50:40.732979,5,Avnish Mishra,0,"https://www.google.com/maps/place/Universidad+Peruana+Cayetano+Heredia/@-12.0237685,-77.0593551,17z/data=!4m14!1m7!3m6!1s0x91059e92c1e829d3:0xd040682b45cb97e5!2sUniversidad+Peruana+Cayetano+Heredia!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn!3m5!1s0x91059e92c1e829d3:0xd040682b45cb97e5!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3",Universidad Peruana Cayetano Heredia,Positivo,lindo
ChZDSUhNMG9nS0VJQ0FnSUNSZ0o3c2V3EAE,excelente universidad,Hace 2 años,2023-08-07 09:50:40.733844,2025-08-06 09:50:40.733844,5,Bivek Kumar Das,0,"https://www.google.com/maps/place/Universidad+Peruana+Cayetano+Heredia/@-12.0237685,-77.0593551,17z/data=!4m14!1m7!3m6!1s0x91059e92c1e829d3:0xd040682b45cb97e5!2sUniversidad+Peruana+Cayetano+Heredia!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn!3m5!1s0x91059e92c1e829d3:0xd040682b45cb97e5!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3",Universidad Peruana Cayetano Heredia,Positivo,excelente universidad
ChdDSUhNMG9nS0VJQ0FnSUNSZ0o3MDFRRRAB,Gran lugar para aprender cosas nuevas.,Hace 2 años,2023-08-07 09:50:40.734561,2025-08-06 09:50:40.734561,5,manoj veeramallu,0,"https://www.google.com/maps/place/Universidad+Peruana+Cayetano+Heredia/@-12.0237685,-77.0593551,17z/data=!4m14!1m7!3m6!1s0x91059e92c1e829d3:0xd040682b45cb97e5!2sUniversidad+Peruana+Cayetano+Heredia!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn!3m5!1s0x91059e92c1e829d3:0xd040682b45cb97e5!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3",Universidad Peruana Cayetano Heredia,Positivo,gran lugar aprender cosa nuevo
ChdDSUhNMG9nS0VJQ0FnSUNSZ0o2b2d3RRAB,Gran universidad.,Hace 2 años,2023-08-07 09:50:40.735269,2025-08-06 09:50:40.735269,5,PAVAN N L,0,"https://www.google.com/maps/place/Universidad+Peruana+Cayetano+Heredia/@-12.0237685,-77.0593551,17z/data=!4m14!1m7!3m6!1s0x91059e92c1e829d3:0xd040682b45cb97e5!2sUniversidad+Peruana+Cayetano+Heredia!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn!3m5!1s0x91059e92c1e829d3:0xd040682b45cb97e5!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3",Universidad Peruana Cayetano Heredia,Positivo,gran universidad
ChZDSUhNMG9nS0VJQ0FnSUNSZ0o3TVlREAE,Gran universidad,Hace 2 años,2023-08-07 09:50:40.735982,2025-08-06 09:50:40.735982,5,chandra karan,0,"https://www.google.com/maps/place/Universidad+Peruana+Cayetano+Heredia/@-12.0237685,-77.0593551,17z/data=!4m14!1m7!3m6!1s0x91059e92c1e829d3:0xd040682b45cb97e5!2sUniversidad+Peruana+Cayetano+Heredia!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn!3m5!1s0x91059e92c1e829d3:0xd040682b45cb97e5!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3",Universidad Peruana Cayetano Heredia,Positivo,gran universidad
ChdDSUhNMG9nS0VJQ0FnSUNSZ0o3MGh3RRAB,Buen lugar,Hace 2 años,2023-08-07 09:50:40.737394,2025-08-06 09:50:40.737394,5,Mahesh Babu,0,"https://www.google.com/maps/place/Universidad+Peruana+Cayetano+Heredia/@-12.0237685,-77.0593551,17z/data=!4m14!1m7!3m6!1s0x91059e92c1e829d3:0xd040682b45cb97e5!2sUniversidad+Peruana+Cayetano+Heredia!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn!3m5!1s0x91059e92c1e829d3:0xd040682b45cb97e5!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3",Universidad Peruana Cayetano Heredia,Positivo,buen lugar
ChZDSUhNMG9nS0VJQ0FnSUNSZ0o2NFNBEAE,Buena universidad,Hace 2 años,2023-08-07 09:50:40.738106,2025-08-06 09:50:40.738106,5,Manish Bika,0,"https://www.google.com/maps/place/Universidad+Peruana+Cayetano+Heredia/@-12.0237685,-77.0593551,17z/data=!4m14!1m7!3m6!1s0x91059e92c1e829d3:0xd040682b45cb97e5!2sUniversidad+Peruana+Cayetano+Heredia!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn!3m5!1s0x91059e92c1e829d3:0xd040682b45cb97e5!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3",Universidad Peruana Cayetano Heredia,Positivo,buen universidad
ChZDSUhNMG9nS0VJQ0FnSUNSZ0o2NENnEAE,"Muy buena universidad, buena exposición.",Hace 2 años,2023-08-07 09:50:40.738856,2025-08-06 09:50:40.738856,5,Subhodeep Ghosh,7,"https://www.google.com/maps/place/Universidad+Peruana+Cayetano+Heredia/@-12.0237685,-77.0593551,17z/data=!4m14!1m7!3m6!1s0x91059e92c1e829d3:0xd040682b45cb97e5!2sUniversidad+Peruana+Cayetano+Heredia!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn!3m5!1s0x91059e92c1e829d3:0xd040682b45cb97e5!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3",Universidad Peruana Cayetano Heredia,Positivo,buen universidad buen exposición
ChZDSUhNMG9nS0VJQ0FnSUNSZ0o2RUlREAE,¡La experiencia de aprendizaje en línea fue FANTÁSTICA! Muy flexible con tareas y asignaciones increíblemente completas.,Hace 2 años,2023-08-07 09:50:45.904884,2025-08-06 09:50:45.904884,5,dinesh maran,0,"https://www.google.com/maps/place/Universidad+Peruana+Cayetano+Heredia/@-12.0237685,-77.0593551,17z/data=!4m14!1m7!3m6!1s0x91059e92c1e829d3:0xd040682b45cb97e5!2sUniversidad+Peruana+Cayetano+Heredia!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn!3m5!1s0x91059e92c1e829d3:0xd040682b45cb97e5!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3",Universidad Peruana Cayetano Heredia,Positivo,experiencia aprendizaje línea fantástico flexible tarea asignación increíblemente completa
ChZDSUhNMG9nS0VJQ0FnSUNSZ0o3NER3EAE,"Dios mío, abrazo de conocimiento",Hace 2 años,2023-08-07 09:50:45.905688,2025-08-06 09:50:45.905688,4,ronak satwekar,9,"https://www.google.com/maps/place/Universidad+Peruana+Cayetano+Heredia/@-12.0237685,-77.0593551,17z/data=!4m14!1m7!3m6!1s0x91059e92c1e829d3:0xd040682b45cb97e5!2sUniversidad+Peruana+Cayetano+Heredia!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn!3m5!1s0x91059e92c1e829d3:0xd040682b45cb97e5!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3",Universidad Peruana Cayetano Heredia,Positivo,dio abrazo conocimiento
ChZDSUhNMG9nS0VJQ0FnSUNSZ0o2QVFBEAE,Súper,Hace 2 años,2023-08-07 09:50:45.906397,2025-08-06 09:50:45.906397,4,Darshan kumar,43,"https://www.google.com/maps/place/Universidad+Peruana+Cayetano+Heredia/@-12.0237685,-77.0593551,17z/data=!4m14!1m7!3m6!1s0x91059e92c1e829d3:0xd040682b45cb97e5!2sUniversidad+Peruana+Cayetano+Heredia!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn!3m5!1s0x91059e92c1e829d3:0xd040682b45cb97e5!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3",Universidad Peruana Cayetano Heredia,Positivo,súper
ChZDSUhNMG9nS0VJQ0FnSUNSZ0o2UUNnEAE,Recomiendo ampliamente la Universidad,Hace 2 años,2023-08-07 09:50:45.907108,2025-08-06 09:50:45.907108,5,Narendra Patnaik,1,"https://www.google.com/maps/place/Universidad+Peruana+Cayetano+Heredia/@-12.0237685,-77.0593551,17z/data=!4m14!1m7!3m6!1s0x91059e92c1e829d3:0xd040682b45cb97e5!2sUniversidad+Peruana+Cayetano+Heredia!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn!3m5!1s0x91059e92c1e829d3:0xd040682b45cb97e5!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3",Universidad Peruana Cayetano Heredia,Positivo,recomeir ampliamente universidad
ChdDSUhNMG9nS0VJQ0FnSUNSZ082ZnR3RRAB,Excelente educación y buen profesorado.,Hace 2 años,2023-08-07 09:50:45.907852,2025-08-06 09:50:45.907852,4,Mohammed Shadab,52,"https://www.google.com/maps/place/Universidad+Peruana+Cayetano+Heredia/@-12.0237685,-77.0593551,17z/data=!4m14!1m7!3m6!1s0x91059e92c1e829d3:0xd040682b45cb97e5!2sUniversidad+Peruana+Cayetano+Heredia!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn!3m5!1s0x91059e92c1e829d3:0xd040682b45cb97e5!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3",Universidad Peruana Cayetano Heredia,Positivo,excelente educación buen profesorado
ChZDSUhNMG9nS0VJQ0FnSUNSZ082M0FREAE,Buena universidad,Hace 2 años,2023-08-07 09:50:45.908569,2025-08-06 09:50:45.908569,5,Venkatesh Kanamarlapudi,0,"https://www.google.com/maps/place/Universidad+Peruana+Cayetano+Heredia/@-12.0237685,-77.0593551,17z/data=!4m14!1m7!3m6!1s0x91059e92c1e829d3:0xd040682b45cb97e5!2sUniversidad+Peruana+Cayetano+Heredia!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn!3m5!1s0x91059e92c1e829d3:0xd040682b45cb97e5!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3",Universidad Peruana Cayetano Heredia,Positivo,buen universidad
ChdDSUhNMG9nS0VJQ0FnSUNSZ0o2Z3Z3RRAB,Buena universidad... Que tengas un gran futuro ❤️,Hace 2 años,2023-08-07 09:50:45.909280,2025-08-06 09:50:45.909280,5,Muhammed Afsal,0,"https://www.google.com/maps/place/Universidad+Peruana+Cayetano+Heredia/@-12.0237685,-77.0593551,17z/data=!4m14!1m7!3m6!1s0x91059e92c1e829d3:0xd040682b45cb97e5!2sUniversidad+Peruana+Cayetano+Heredia!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn!3m5!1s0x91059e92c1e829d3:0xd040682b45cb97e5!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3",Universidad Peruana Cayetano Heredia,Positivo,buen universidad gran futuro
ChZDSUhNMG9nS0VJQ0FnSUNSZ082X0NnEAE,Universidad de Niza,Hace 2 años,2023-08-07 09:50:45.909997,2025-08-06 09:50:45.909997,4,harish chinnu,0,"https://www.google.com/maps/place/Universidad+Peruana+Cayetano+Heredia/@-12.0237685,-77.0593551,17z/data=!4m14!1m7!3m6!1s0x91059e92c1e829d3:0xd040682b45cb97e5!2sUniversidad+Peruana+Cayetano+Heredia!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn!3m5!1s0x91059e92c1e829d3:0xd040682b45cb97e5!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3",Universidad Peruana Cayetano Heredia,Positivo,universidad niza
ChZDSUhNMG9nS0VJQ0FnSUNSZ0o2Z1F3EAE,Bien,Hace 2 años,2023-08-07 09:50:45.910713,2025-08-06 09:50:45.910713,5,talluri karthik,0,"https://www.google.com/maps/place/Universidad+Peruana+Cayetano+Heredia/@-12.0237685,-77.0593551,17z/data=!4m14!1m7!3m6!1s0x91059e92c1e829d3:0xd040682b45cb97e5!2sUniversidad+Peruana+Cayetano+Heredia!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn!3m5!1s0x91059e92c1e829d3:0xd040682b45cb97e5!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3",Universidad Peruana Cayetano Heredia,Positivo,bien
ChdDSUhNMG9nS0VJQ0FnSUNSZ082dmhBRRAB,Bonita universidad,Hace 2 años,2023-08-07 09:50:45.911384,2025-08-06 09:50:45.911384,5,Satya 150 k,20,"https://www.google.com/maps/place/Universidad+Peruana+Cayetano+Heredia/@-12.0237685,-77.0593551,17z/data=!4m14!1m7!3m6!1s0x91059e92c1e829d3:0xd040682b45cb97e5!2sUniversidad+Peruana+Cayetano+Heredia!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn!3m5!1s0x91059e92c1e829d3:0xd040682b45cb97e5!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3",Universidad Peruana Cayetano Heredia,Positivo,bonito universidad
ChdDSUhNMG9nS0VJQ0FnSUNSZ082dmtRRRAB,El universo Awww wow que he experimentado en mi vida puedo decir que es un gran lugar para aprender educación 😊😊🙂🙂…,Hace 2 años,2023-08-07 09:50:50.731757,2025-08-06 09:50:50.731757,5,Syed Haris,0,"https://www.google.com/maps/place/Universidad+Peruana+Cayetano+Heredia/@-12.0237685,-77.0593551,17z/data=!4m14!1m7!3m6!1s0x91059e92c1e829d3:0xd040682b45cb97e5!2sUniversidad+Peruana+Cayetano+Heredia!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn!3m5!1s0x91059e92c1e829d3:0xd040682b45cb97e5!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3",Universidad Peruana Cayetano Heredia,Positivo,universo awww wow experimentar vida poder decir gran lugar aprender educación
ChdDSUhNMG9nS0VJQ0FnSUNSZ082UF9BRRAB,Buena universidad,Hace 2 años,2023-08-07 09:50:50.732170,2025-08-06 09:50:50.732170,5,Debabrata Dash,0,"https://www.google.com/maps/place/Universidad+Peruana+Cayetano+Heredia/@-12.0237685,-77.0593551,17z/data=!4m14!1m7!3m6!1s0x91059e92c1e829d3:0xd040682b45cb97e5!2sUniversidad+Peruana+Cayetano+Heredia!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn!3m5!1s0x91059e92c1e829d3:0xd040682b45cb97e5!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3",Universidad Peruana Cayetano Heredia,Positivo,buen universidad
ChdDSUhNMG9nS0VJQ0FnSUNSZ082NzhBRRAB,Grandes instituciones educativas y de aprendizaje,Hace 2 años,2023-08-07 09:50:50.732507,2025-08-06 09:50:50.732507,5,PRANAY MANDAL,31,"https://www.google.com/maps/place/Universidad+Peruana+Cayetano+Heredia/@-12.0237685,-77.0593551,17z/data=!4m14!1m7!3m6!1s0x91059e92c1e829d3:0xd040682b45cb97e5!2sUniversidad+Peruana+Cayetano+Heredia!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn!3m5!1s0x91059e92c1e829d3:0xd040682b45cb97e5!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3",Universidad Peruana Cayetano Heredia,Positivo,grande institución educativo aprendizaje
ChdDSUhNMG9nS0VJQ0FnSUNSZ082YmxBRRAB,¡La mejor universidad de la historia!,Hace 2 años,2023-08-07 09:50:50.732834,2025-08-06 09:50:50.732834,5,Making Lists,13,"https://www.google.com/maps/place/Universidad+Peruana+Cayetano+Heredia/@-12.0237685,-77.0593551,17z/data=!4m14!1m7!3m6!1s0x91059e92c1e829d3:0xd040682b45cb97e5!2sUniversidad+Peruana+Cayetano+Heredia!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn!3m5!1s0x91059e92c1e829d3:0xd040682b45cb97e5!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3",Universidad Peruana Cayetano Heredia,Positivo,mejor universidad historia
ChdDSUhNMG9nS0VJQ0FnSUNSZ083emlRRRAB,Muy bueno,Hace 2 años,2023-08-07 09:50:50.733156,2025-08-06 09:50:50.733156,3,pranav s u,0,"https://www.google.com/maps/place/Universidad+Peruana+Cayetano+Heredia/@-12.0237685,-77.0593551,17z/data=!4m14!1m7!3m6!1s0x91059e92c1e829d3:0xd040682b45cb97e5!2sUniversidad+Peruana+Cayetano+Heredia!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn!3m5!1s0x91059e92c1e829d3:0xd040682b45cb97e5!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3",Universidad Peruana Cayetano Heredia,Neutral,bueno
ChZDSUhNMG9nS0VJQ0FnSUNSZ083akxnEAE,"Recomendada por muchas personas, es una de las mejores escuelas de medicina privadas del Perú.",Hace 2 años,2023-08-07 09:50:50.733473,2025-08-06 09:50:50.733473,5,radha jha,64,"https://www.google.com/maps/place/Universidad+Peruana+Cayetano+Heredia/@-12.0237685,-77.0593551,17z/data=!4m14!1m7!3m6!1s0x91059e92c1e829d3:0xd040682b45cb97e5!2sUniversidad+Peruana+Cayetano+Heredia!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn!3m5!1s0x91059e92c1e829d3:0xd040682b45cb97e5!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3",Universidad Peruana Cayetano Heredia,Positivo,recomendado mucho persona mejor escuela medicina privado perú
